;216008832;75657422;;;;
;289097894;75620308;;;;
;26478443X;75671840;;;;
;338542213;75616637;;;;
;288140028;75648539;;;;
;33342722X;75684365;;;;
rug-oai-pure.rug.nl-publications_0a40c04b-4d73-406d-a5ea-badd2aee00f1;301872007;75648504;;;;
;400546418;75647621;;;;
rug-oai-pure.rug.nl-publications_33468f7e-13f6-418d-a387-c9d63c172c0e;236124803;177171383;;;;
eur-oai-repub.eur.nl-23388;21580208X;75613832;;;;
;265041171;75614855;;;;
wur-oai-library.wur.nl-wurpubs_342509;29098436X;75660598;;;;
tud-oai-tudelft.nl-uuid-3bfc1317-7dee-4bcc-9b13-7a390954f886;26731972X;07567761x;;;;
;383413362;75619490;;;;
eur-oai-repub.eur.nl-76029;380110806;75657775;;;;
;239405943;07562446X;;;;
;393624110;75664623;;;;
;229339956;75602318;;;;
rug-oai-pure.rug.nl-publications_bbb4fe63-5297-48d3-99ea-da81f9f16bd3;406750211;07566450X;;;;
;316630896;75656205;;;;
;338496947;75665980;;;;
;411911422;75624559;;;;
;243275846;75652021;;;;
eur-oai-repub.eur.nl-7088;28827184X;238924262;;;;
;339368659;75665751;;;;
;343153017;153186607;;;;
rug-oai-pure.rug.nl-publications_94cbaa61-a68b-40a6-b828-b3dbf820b21a;262038366;07560146X;;;;
;29631076X;256181160;;;;
uu-oai-dspace.library.uu.nl-1874_234;252238516;75661586;;;;
;332755819;75648504;;;;
;394936698;146950194;;;;
;260040355;75599902;;;;
;256212503;75623633;;;;
rug-oai-pure.rug.nl-publications_a4a353e4-7ab2-409f-ba84-a1f50c9bf4e2;241140757;75663082;;;;
eur-oai-repub.eur.nl-7161;290045843;153900660;;;;
;291130089;75606097;;;;
;231382219;75624168;;;;
;290873053;75598450;;;;
;407975098;370853911;;;;
;258641207;75659158;;;;
;24337013X;75660598;;;;
;292340591;75648636;;;;
;318854937;75615444;;;;
;411629476;75636239;;;;
ul-oai-openaccess.leidenuniv.nl-1887_13576;316627313;75609886;;;;
;352636874;75657465;;;;
;298747812;75620596;;;;
;339846917;07561765X;;;;
;255158343;75624613;;;;
wur-oai-library.wur.nl-wurpubs_349640;298169649;75658895;;;;
tud-oai-tudelft.nl-uuid-3c08e9ce-3c72-4047-bb88-8a5649b06d4c;305295136;75610310;;;;
;231591691;75598523;;;;
;31717360X;75605260;;;;
;379244616;07562320X;;;;
;305655329;292394365;;;;
ul-oai-openaccess.leidenuniv.nl-1887_4569;297260898;75620596;;;;
rug-oai-pure.rug.nl-publications_a64f3b32-bc23-4e50-acdc-e67a7cb6b961;302326928;75613786;;;;
;413533735;75623560;;;;
;269529624;75653451;;;;
;419774211;75661098;;;;
;298437872;75617595;;;;
;214154696;75605902;;;;
;333154045;75604795;;;;
uu-oai-dspace.library.uu.nl-1874_761;239817435;15438125X;;;;
;352640685;75657163;;;;
;241392160;75604248;;;;
rug-oai-pure.rug.nl-publications_281be5d1-1452-4c23-be84-134b08db8938;413531104;07560275X;;;;
;276863658;07562091X;;;;
;411250965;75614456;;;;
rug-oai-pure.rug.nl-publications_a4eedccc-11aa-4174-8eac-9fede69a9839;420687483;75606844;;;;
;290871247;75689022;;;;
ul-oai-openaccess.leidenuniv.nl-1887_12354;304265861;190748389;;;;
rug-oai-pure.rug.nl-publications_a5096817-520c-4df6-88a4-467250ca3534;417987943;75661209;;;;
eur-oai-repub.eur.nl-10599;304446203;121730735;;;;
;402173988;75627183;;;;
ul-oai-openaccess.leidenuniv.nl-1887_4415;294962522;75614936;;;;
;407974105;75688255;;;;
;317237136;75599678;;;;
;364275650;75613263;;;;
;244382026;75609509;;;;
;268899983;75624710;;;;
rug-oai-pure.rug.nl-publications_75a39f25-e48b-486a-8af9-2c04900ff5dc;393477622;75626012;;;;
;298568527;75605848;;;;
;310393515;161784372;;;;
uu-oai-dspace.library.uu.nl-1874_617;239243218;75608219;;;;
;229744966;265436885;;;;
;227932781;75617668;;;;
uu-oai-dspace.library.uu.nl-1874_348;258127732;75652021;;;;
;387173056;75673541;;;;
eur-oai-repub.eur.nl-7402;26446737X;216028701;;;;
;332878600;75598450;;;;
;329321013;07562219X;;;;
;269060588;260833924;;;;
tud-oai-tudelft.nl-uuid-21583fa9-c129-410c-a1fa-cd7f65f3b0e6;388657006;96947381;;;;
;306056879;75663201;;;;
rug-oai-pure.rug.nl-publications_b50386eb-8239-4f4d-8f9f-8f5cbc5792f5;293084874;07565976X;;;;
eur-oai-repub.eur.nl-11990;306690195;75608014;;;;
;328840556;18993588X;;;;
eur-oai-repub.eur.nl-7345;267989202;75663139;;;;
;274735156;75648598;;;;
eur-oai-repub.eur.nl-7818;296022543;75601486;;;;
;249346958;75610434;;;;
;218134045;153872802;;;;
;262189917;75679175;;;;
;238695433;07561183X;;;;
;383044731;75601923;;;;
tud-oai-tudelft.nl-uuid-f230676d-285a-4784-874e-d955d67b6dad;238930025;75662981;;;;
;289004411;75607778;;;;
eur-oai-repub.eur.nl-31870;270519637;161784372;;;;
;264446984;19514015X;;;;
;241559626;75681269;;;;
rug-oai-pure.rug.nl-publications_4e556c37-6639-4b36-9065-f37a63dbeb87;306058391;07562575X;;;;
;310313775;75625415;;;;
;323077714;75624745;;;;
rug-oai-pure.rug.nl-publications_927e294a-19fa-4966-8a5b-f0cfbc5c1f49;410528161;75666014;;;;
;401430820;75661276;;;;
;374713359;75651696;;;;
;230412483;75603209;;;;
wur-oai-library.wur.nl-wurpubs_346015;294266909;75663422;;;;
;268587957;250117312;;;;
;228009464;75614936;;;;
;333746953;75652196;;;;
rug-oai-pure.rug.nl-publications_506f49a5-bc54-4cd7-ae0e-0136e8509892;277970806;227555309;;;;
;399376070;75618761;;;;
;241044367;97310328;;;;
;311476945;75620022;;;;
ul-oai-openaccess.leidenuniv.nl-1887_4572;29730156X;75603217;;;;
;277142377;153872802;;;;
;403970709;75613816;;;;
;238879542;75661640;;;;
tud-oai-tudelft.nl-uuid-a184e1b3-0dc9-4ca1-8c99-7b7357085adf;305632957;75658836;;;;
ul-oai-openaccess.leidenuniv.nl-1887_47848;409868418;75621789;;;;
;329030469;75610124;;;;
ul-oai-openaccess.leidenuniv.nl-1887_4418;296366234;75671840;;;;
;288075919;75605694;;;;
;254713106;75598787;;;;
eur-oai-repub.eur.nl-6744;274421046;75604248;;;;
;330173073;31537800X;;;;
;269409181;75662981;;;;
;278638406;75609509;;;;
rug-oai-pure.rug.nl-publications_8cbf6b81-d9b2-4418-b0d9-604cc5986a52;393473023;18993588X;;;;
;292374283;75665506;;;;
;294685995;227580532;;;;
;216900719;391741861;;;;
;327435526;75607999;;;;
eur-oai-repub.eur.nl-6902;283576626;75658046;;;;
rug-oai-pure.rug.nl-publications_8021a0e1-c14a-42c5-bae7-503eab841b5d;408201282;75658895;;;;
;268891893;75609290;;;;
eur-oai-repub.eur.nl-31994;240791061;07561653X;;;;
;294952470;75613816;;;;
;407947256;75656515;;;;
;372464661;07565833X;;;;
;244887306;75625342;;;;
;255809530;75657015;;;;
;258446684;75613786;;;;
;26839511X;75614936;;;;
;239449207;75660180;;;;
rug-oai-pure.rug.nl-publications_736dfffa-f2d6-470f-9adc-1e271579fa08;267645856;75661705;;;;
;289037999;75672596;;;;
;292904509;75618281;;;;
;290876303;75690640;;;;
;305655531;75614545;;;;
;271519835;75658100;;;;
eur-oai-repub.eur.nl-78712;395144280;75659506;;;;
rug-oai-pure.rug.nl-publications_64db7fc5-962a-43b9-bbd3-b53b4a002309;400835738;75659093;;;;
tud-oai-tudelft.nl-uuid-bd3b2294-e095-407d-bb8d-1c66f6651ae8;216563577;75664984;;;;
;405063032;75684365;;;;
;265540860;75624613;;;;
eur-oai-repub.eur.nl-31979;240363515;75609002;;;;
;229382495;75619954;;;;
;396566103;75625695;;;;
rug-oai-pure.rug.nl-publications_816c3d25-3fe0-4211-b4d9-8c5a04eecbd5;328991783;242597815;;;;
;32923787X;75606593;;;;
;303493798;07562575X;;;;
;308011996;75648504;;;;
;305437364;75628422;;;;
;356168182;75662000;;;;
;264462157;163153388;;;;
;393326519;146950194;;;;
;326805265;75607999;;;;
;242811299;216028701;;;;
;282402594;102367418;;;;
;306640244;75659506;;;;
;275088774;238924262;;;;
;252362152;277365465;;;;
;41982488X;75608375;;;;
;419845410;75609509;;;;
tud-oai-tudelft.nl-uuid-265ecd81-4b57-4697-bd0d-60a7ec35aa8a;417217404;75608014;;;;
;318946955;75685310;;;;
;331636980;75599201;;;;
uu-oai-dspace.library.uu.nl-1874_44889;327941480;75611953;;;;
;330162462;75620596;;;;
;242340857;75613131;;;;
eur-oai-repub.eur.nl-7326;291350933;75600447;;;;
rug-oai-pure.rug.nl-publications_fe2ea738-9ae1-4181-b41a-091df4dbdf02;420690417;07565685X;;;;
;296838225;75664674;;;;
;217178677;75603039;;;;
;383984688;75648504;;;;
;252779495;07567954X;;;;
eur-oai-repub.eur.nl-30826;291244122;75659352;;;;
;245872817;263505294;;;;
rug-oai-pure.rug.nl-publications_189bb589-9c9b-4101-810f-4e7123b1c6e0;420701486;83725237;;;;
tud-oai-tudelft.nl-uuid-ef7c350e-9292-4064-b1c9-81ed15e7cfc1;311469124;75658836;;;;
rug-oai-pure.rug.nl-publications_70359d37-de39-48f0-9f8e-27a704ecfb56;396172202;75603829;;;;
rug-oai-pure.rug.nl-publications_768f5ea8-2180-4d29-8484-6c4ad3c326ba;240557700;07562706X;;;;
;411290991;07560275X;;;;
;285550675;07560129X;;;;
;297604481;75624613;;;;
;383732301;75603799;;;;
;418668604;75610922;;;;
;252650573;75662914;;;;
;240858441;75617757;;;;
;323478808;75622793;;;;
rug-oai-pure.rug.nl-publications_12caaf96-7d4e-427d-aa17-1d4dee85a4d8;408196289;75603691;;;;
;372546579;75620138;;;;
;291160158;75613786;;;;
rug-oai-pure.rug.nl-publications_beaec969-4b0c-4ca2-8c47-db7b5a2ca5e1;241140420;75664208;;;;
rug-oai-pure.rug.nl-publications_8edd1fb8-fcd8-4730-829f-8884609a0144;243392192;75625571;;;;
ul-oai-openaccess.leidenuniv.nl-1887_16231;330144456;191475289;;;;
;213262355;75655047;;;;
;303454601;07562138X;;;;
;267339658;75603705;;;;
;338640371;75660822;;;;
ul-oai-openaccess.leidenuniv.nl-1887_13476;316204846;75619490;;;;
rug-oai-pure.rug.nl-publications_66b6b81f-234f-4aa0-980a-f624bd0fa163;408194081;07560129X;;;;
eur-oai-repub.eur.nl-37863;35111632X;75626748;;;;
;255813775;07566173X;;;;
;353556106;75677857;;;;
;229410944;75658216;;;;
;278751725;285641301;;;;
;380774119;75652021;;;;
;326808280;75627035;;;;
;241009391;75606178;;;;
;253148154;189868236;;;;
rug-oai-pure.rug.nl-publications_1308ff3d-8012-4cec-82f3-0021facf5da1;257371400;75611651;;;;
;236555138;75623498;;;;
;271350024;242597815;;;;
rug-oai-pure.rug.nl-publications_f96c61bb-8b8c-4145-8deb-ccd1787152fe;22662756X;311716482;;;;
;413390918;75680041;;;;
rug-oai-pure.rug.nl-publications_4a1316a4-c764-4fae-8542-0e4776dc1fb2;397608616;75685752;;;;
;216561213;15438125X;;;;
;35304489X;75652196;;;;
;215838947;311716482;;;;
;262462346;75675021;;;;
;238973824;07560938X;;;;
eur-oai-repub.eur.nl-41241;364228059;75613786;;;;
;333298225;75618281;;;;
;28773031X;75626551;;;;
;353781290;126297290;;;;
ul-oai-openaccess.leidenuniv.nl-1887_619;274724960;75614936;;;;
;298336944;75662779;;;;
;398537933;75661756;;;;
eur-oai-repub.eur.nl-39619;271448547;267797737;;;;
;31051164X;75662973;;;;
;309550734;75616432;;;;
rug-oai-pure.rug.nl-publications_164adf24-14cd-48fe-8743-1a9a4c5c1095;416599842;07561037X;;;;
ul-oai-openaccess.leidenuniv.nl-1887_2308;275374920;75663201;;;;
rug-oai-pure.rug.nl-publications_3dc2f98d-96d7-4625-b71d-8bec251ae787;268420963;75651572;;;;
;338686002;75600706;;;;
rug-oai-pure.rug.nl-publications_8615334d-df02-4e93-8033-4868e71ad055;38376954X;265436885;;;;
uu-oai-dspace.library.uu.nl-1874_447;242453279;216028701;;;;
;239105370;90998855;;;;
;239458117;75662914;;;;
;32063051X;75609045;;;;
;275128903;07560938X;;;;
;239453905;75662981;;;;
;255797516;75620197;;;;
;363392866;07562575X;;;;
;291571085;75623226;;;;
;22818097X;75611732;;;;
tud-oai-tudelft.nl-uuid-7a5f60e9-36d2-4311-beda-881972d6ab10;227300351;75606550;;;;
;26061016X;267797737;;;;
rug-oai-pure.rug.nl-publications_72006787-29ab-4666-b69b-a61fb1afd3c7;402210417;250117312;;;;
;399234365;75600706;;;;
;244852588;134940741;;;;
rug-oai-pure.rug.nl-publications_60261f91-e2a9-438d-be4a-0fab8d008b3d;226628175;75625512;;;;
;268421005;75612461;;;;
rug-oai-pure.rug.nl-publications_26481da2-8b5e-4f02-a141-908aaf5c9949;418983852;75680505;;;;
rug-oai-pure.rug.nl-publications_30946d0f-f45b-4538-b2d7-7df2c138c7d2;263794261;75622548;;;;
wur-oai-library.wur.nl-wurpubs_348638;297291254;242597815;;;;
;296501379;75664828;;;;
wur-oai-library.wur.nl-wurpubs_348609;297079891;75664615;;;;
;229866395;153872802;;;;
;264466179;15438125X;;;;
;240288874;256126593;;;;
;401336883;153872802;;;;
rug-oai-pure.rug.nl-publications_042ba522-7851-4d05-ad07-806256272db6;398909210;75601486;;;;
uu-oai-dspace.library.uu.nl-1874_1227;271405333;75664062;;;;
;293095787;75637162;;;;
wur-oai-library.wur.nl-wurpubs_326677;244734747;75618761;;;;
;263505154;75680505;;;;
;295858532;75602873;;;;
;303041366;75688255;;;;
;245879919;75663139;;;;
;407563261;07565976X;;;;
;227577000;153872802;;;;
;352795107;75607123;;;;
;383940753;75600234;;;;
rug-oai-pure.rug.nl-publications_f59e514d-b6f9-4ae0-8764-dbb27cdcaf1c;411288474;75610388;;;;
;241230187;267164610;;;;
;314299319;75620189;;;;
;216082013;75602245;;;;
;420746501;162706189;;;;
;318634635;75616513;;;;
;26484520X;75619695;;;;
;294947183;20810531X;;;;
;273780107;153872802;;;;
rug-oai-pure.rug.nl-publications_dbbabb7d-8d4b-46d4-879b-bb55ef8799e3;262404230;07567923X;;;;
;273870076;75619709;;;;
;291051952;189868236;;;;
eur-oai-repub.eur.nl-30852;243636199;75603691;;;;
rug-oai-pure.rug.nl-publications_910a80da-737d-4ab2-86a6-0d3d60037ace;391346334;267797737;;;;
ul-oai-openaccess.leidenuniv.nl-1887_4397;294709959;75659093;;;;
;242616224;75658046;;;;
;292311524;75665751;;;;
eur-oai-repub.eur.nl-39853;267989768;07568473X;;;;
;249552116;75619016;;;;
rug-oai-pure.rug.nl-publications_f7a3c56a-4053-4c38-9524-56dbdabf12b2;412859084;83725237;;;;
rug-oai-pure.rug.nl-publications_4076d736-6635-4008-8e07-2ec37a92566d;411227319;75601052;;;;
;397250916;75620235;;;;
;369554922;75660148;;;;
;286802562;212687778;;;;
;371523397;75607409;;;;
;227225481;153872802;;;;
uu-oai-dspace.library.uu.nl-1874_20747;300942710;75607735;;;;
eur-oai-repub.eur.nl-6898;275854981;279740026;;;;
;332773299;75621088;;;;
;387716580;75599775;;;;
;227863526;75664623;;;;
;332311996;75689057;;;;
;269081895;75647621;;;;
;264449975;75605058;;;;
;364459956;83725237;;;;
;278733247;75661276;;;;
;325839581;75600706;;;;
;242123856;75662205;;;;
;315831057;75655624;;;;
;249971860;75663430;;;;
;364209100;07560289X;;;;
;256091196;75661020;;;;
;303919256;194449335;;;;
;252318315;75617668;;;;
;332880958;75600706;;;;
rug-oai-pure.rug.nl-publications_93f1e120-e502-477e-831b-cf463f233038;237905442;75656779;;;;
;40244597X;75652196;;;;
;402182308;242597815;;;;
rug-oai-pure.rug.nl-publications_ef18a044-aafb-4994-a374-8ae4b6dcc14e;34165096X;75619717;;;;
;382056922;228056330;;;;
;419753524;75613816;;;;
;262671263;75602881;;;;
;294556095;75658216;;;;
;288412869;241392489;;;;
;393618587;18993588X;;;;
;241036968;202928837;;;;
;395597676;153872802;;;;
eur-oai-repub.eur.nl-1043;249552256;75600978;;;;
;229407013;07561409X;;;;
rug-oai-pure.rug.nl-publications_aad5665d-353b-4412-a64b-f4732127d53d;416582133;07560504X;;;;
rug-oai-pure.rug.nl-publications_05890c65-8bef-4d75-b4e7-6bf90a43436e;213078201;291493238;;;;
tud-oai-tudelft.nl-uuid-bbaa3dd9-6dce-44ec-8117-0fb670a29035;242628613;75602881;;;;
;363332693;75599791;;;;
;241186382;75609827;;;;
tud-oai-tudelft.nl-uuid-4ae8259d-3b96-44a0-9399-7a64f8207fe5;265463270;75620669;;;;
ul-oai-openaccess.leidenuniv.nl-1887_4348;292785534;75652021;;;;
;294715002;153872802;;;;
rug-oai-pure.rug.nl-publications_5a2a8a63-b207-462a-a323-094737c2b331;333747844;75618818;;;;
uu-oai-dspace.library.uu.nl-1874_507;258673370;75617250;;;;
tud-oai-tudelft.nl-uuid-92a81a20-e568-44fb-a9ad-52707dad82f3;230275990;96947381;;;;
ul-oai-openaccess.leidenuniv.nl-1887_5420;297854119;75663864;;;;
eur-oai-repub.eur.nl-51319;242418066;75605902;;;;
;264765117;75606283;;;;
;363105549;07561958X;;;;
;291271820;75606852;;;;
rug-oai-pure.rug.nl-publications_e99cbf70-965a-4e71-8572-f098a8c9662d;420684018;96947381;;;;
;238038009;75656205;;;;
;331584425;75613786;;;;
;393621820;75658216;;;;
eur-oai-repub.eur.nl-18339;324107749;13705601X;;;;
;291292585;75628201;;;;
wur-oai-library.wur.nl-wurpubs_348615;292199988;75661233;;;;
;265451078;75656205;;;;
;410601888;152976655;;;;
;256110476;75663120;;;;
rug-oai-pure.rug.nl-publications_37ab2ea8-5764-438b-8365-508a67e8f3f7;364152257;75616513;;;;
;215656091;75618761;;;;
;317180967;07561314X;;;;
;325783454;163153388;;;;
tud-oai-tudelft.nl-uuid-d38df12a-747b-417c-b221-a802cdbd5d57;227736486;145492346;;;;
ul-oai-openaccess.leidenuniv.nl-1887_9755;290488303;75600447;;;;
ul-oai-openaccess.leidenuniv.nl-1887_609;271544325;75604809;;;;
;418741964;75606178;;;;
;244192944;75662914;;;;
;298370999;96947381;;;;
rug-oai-pure.rug.nl-publications_9babd61b-c9ef-47fa-b425-5f34b71493fc;323550053;75604787;;;;
;326203443;75625733;;;;
;242873081;75686880;;;;
rug-oai-pure.rug.nl-publications_e0637138-791c-464e-996d-05a065e9ad00;338031529;75619792;;;;
;270912711;15438125X;;;;
;285532596;75622068;;;;
;245863397;75614146;;;;
rug-oai-pure.rug.nl-publications_d14fd798-ea42-45d2-9b92-aacd45ed9c3b;418212708;75614936;;;;
;237415658;75605058;;;;
;303041714;07564861X;;;;
;326735933;75623560;;;;
tud-oai-tudelft.nl-uuid-f1eaec5d-29fe-4424-b8f4-9d6d9e49985a;331350610;194206963;;;;
;244871574;75606895;;;;
;332994163;07561474X;;;;
;253178371;75663147;;;;
ul-oai-openaccess.leidenuniv.nl-1887_3486;288066839;75663147;;;;
;321683293;75600706;;;;
eur-oai-repub.eur.nl-870;249552698;75622874;;;;
;292728123;75658275;;;;
;339531746;75604795;;;;
;297214195;276833481;;;;
;302256636;75620812;;;;
;303834110;242233414;;;;
;261798626;75620138;;;;
;339428392;75659506;;;;
;393832201;75622084;;;;
;239352734;75615541;;;;
eur-oai-repub.eur.nl-6906;283585226;75617250;;;;
;32128447X;158564022;;;;
;420684441;75657163;;;;
;26243461X;75663139;;;;
;328857319;75617250;;;;
;267169213;75615908;;;;
tud-oai-tudelft.nl-uuid-b3287e0d-ae33-4d1f-91c6-7e7a6dd470a3;326100008;75661152;;;;
;268254494;75658488;;;;
;279916841;75621266;;;;
;267339550;75607123;;;;
ul-oai-openaccess.leidenuniv.nl-1887_23372;370827074;75672529;;;;
rug-oai-pure.rug.nl-publications_32250b88-8225-48ac-80fa-df742549aad0;23894719X;75664909;;;;
;254868460;246139412;;;;
;411858289;75609509;;;;
;397801769;75655624;;;;
;285555146;75605392;;;;
eur-oai-repub.eur.nl-41585;36440941X;75652021;;;;
;255184298;246139412;;;;
uu-oai-dspace.library.uu.nl-1874_90;260371149;189892900;;;;
rug-oai-pure.rug.nl-publications_3d27d25f-68fd-480b-9081-b160b4421540;26907550X;75659697;;;;
rug-oai-pure.rug.nl-publications_9aa943ea-0652-4440-9621-1a2b6aa97b19;40036607X;75605899;;;;
;406728593;75647621;;;;
;236697587;75621142;;;;
;222446412;75610086;;;;
;241973112;75624737;;;;
tud-oai-tudelft.nl-uuid-9f05eba0-6f66-438a-9abc-109dae23842a;395085934;75626748;;;;
;352051779;153872802;;;;
;234622245;07567923X;;;;
;244871302;07565976X;;;;
;290815843;75661276;;;;
eur-oai-repub.eur.nl-1378;265228107;07566285X;;;;
;401011887;267797737;;;;
rug-oai-pure.rug.nl-publications_cba7ba15-6fea-4e69-9a6e-8634d47daed5;420684387;75652196;;;;
;343676826;75605848;;;;
rug-oai-pure.rug.nl-publications_a3724612-39de-41fe-9c26-733053b98ee2;266086594;102367418;;;;
rug-oai-pure.rug.nl-publications_cd7ef2b0-b9d6-448c-b928-4c3d55befaf9;267365756;75622068;;;;
tud-oai-tudelft.nl-uuid-c6a44040-585a-4cfb-ae86-146cbbdc2a58;21722427X;75601982;;;;
;395135222;75628090;;;;
;311714374;75623935;;;;
;24091211X;75604671;;;;
;412754991;75618419;;;;
;268891354;75613131;;;;
;231025998;154073040;;;;
;344720136;75657228;;;;
;20814563X;07561765X;;;;
;242917852;317767216;;;;
rug-oai-pure.rug.nl-publications_e111b3b7-89c9-4c25-abb8-1aadab5eb758;418022658;75611961;;;;
wur-oai-library.wur.nl-wurpubs_344155;277938112;75618907;;;;
rug-oai-pure.rug.nl-publications_95176764-4195-4d64-85e6-708e5e93d0c6;420687386;07560129X;;;;
;288373227;246139412;;;;
;305178601;75660008;;;;
;298918501;161914527;;;;
;239312449;75658836;;;;
rug-oai-pure.rug.nl-publications_8e3a7e20-1366-479c-90c8-fa0543ea36ef;264066790;75620898;;;;
rug-oai-pure.rug.nl-publications_05515797-f963-452f-9001-b5895a84e691;410494534;75614936;;;;
;357199286;75607786;;;;
;278572995;153872802;;;;
eur-oai-repub.eur.nl-23586;229720358;75617250;;;;
ul-oai-openaccess.leidenuniv.nl-1887_9750;29934732X;75661705;;;;
;275863859;75659352;;;;
;328934526;264121368;;;;
;245571361;75623633;;;;
;39187909X;75689510;;;;
;230021859;75688395;;;;
tud-oai-tudelft.nl-uuid-2ec15f6b-1874-48d0-acdf-7a5a3e15b304;229916228;75659204;;;;
rug-oai-pure.rug.nl-publications_b84ae014-e8c0-4d24-ad6e-95efd4711d3b;40226682X;75604248;;;;
rug-oai-pure.rug.nl-publications_9e00f247-6cc3-4485-aa25-82500a4a5e2d;240320921;153872802;;;;
tud-oai-tudelft.nl-uuid-d4ec36d6-50b8-4617-bd01-17eb3d2aae12;241584469;75673959;;;;
;327282924;07567761X;;;;
;316122351;183415280;;;;
;229651747;75625210;;;;
;276809122;75669854;;;;
;291374816;194206963;;;;
rug-oai-pure.rug.nl-publications_9de75a7b-45c8-49f6-92ae-bba37e6724fa;420691596;267164610;;;;
;298828375;75600331;;;;
;395430151;75665409;;;;
rug-oai-pure.rug.nl-publications_e3330e20-203b-4adf-ad81-6c3d043993b4;398434514;75658895;;;;
;235707066;75620898;;;;
;369203976;75621991;;;;
;380509954;75614081;;;;
eur-oai-repub.eur.nl-6925;287898466;75684659;;;;
;377043869;183415280;;;;
rug-oai-pure.rug.nl-publications_bed3748d-c3c1-4c34-aa60-5c2412e5fb0e;413389472;75658895;;;;
;377039292;75618796;;;;
;274576066;07568005X;;;;
;239258207;75664356;;;;
;35549115X;75618478;;;;
;229331823;75657775;;;;
;413623521;75600218;;;;
;358196671;75659972;;;;
;398018154;75661942;;;;
wur-oai-library.wur.nl-wurpubs_318394;240824520;75617668;;;;
;264410114;75652196;;;;
;395977665;153872802;;;;
uu-oai-dspace.library.uu.nl-1874_1210;27331484X;75627922;;;;
tud-oai-tudelft.nl-uuid-c6253348-532d-4159-bb4c-00cb8a1f5c2b;279569815;243146582;;;;
;420687858;75599775;;;;
uu-oai-dspace.library.uu.nl-1874_23215;305029037;75662604;;;;
;339228318;75660407;;;;
;413638057;75625733;;;;
;314401377;75598566;;;;
eur-oai-repub.eur.nl-105248;417217501;216389194;;;;
;345803922;75615665;;;;
;33144593X;182460185;;;;
;213798654;75598558;;;;
;216686199;75621940;;;;
;255184514;75624613;;;;
;331323257;75613816;;;;
;260047856;75636700;;;;
;370109295;75660342;;;;
;304591076;75600099;;;;
;416836755;75619784;;;;
wur-oai-library.wur.nl-wurpubs_334899;268181756;246139412;;;;
;419732128;180964984;;;;
;419924345;07566366X;;;;
;354934449;75658887;;;;
wur-oai-library.wur.nl-wurpubs_340888;288967364;246139412;;;;
;306130025;75618761;;;;
;269082344;256181160;;;;
eur-oai-repub.eur.nl-7773;294246606;75613786;;;;
;322376920;75617668;;;;
;281975191;207318727;;;;
tud-oai-tudelft.nl-uuid-f1d1bec2-1064-4ab6-87b4-fc78779d6404;243102941;75627558;;;;
;34306782X;75678578;;;;
;298716151;75659816;;;;
;241168511;190396571;;;;
;244180458;07561474X;;;;
wur-oai-library.wur.nl-wurpubs_318495;242934331;75656507;;;;
;242450237;16078638X;;;;
rug-oai-pure.rug.nl-publications_06cd40d6-59df-42e9-99db-a5c5a0fa5980;411972413;75660962;;;;
;380509938;75621606;;;;
;269515674;75599767;;;;
tud-oai-tudelft.nl-uuid-c5dda151-0e5e-4d15-9e22-8c92b271559e;262669927;96044020;;;;
;41323648X;75614766;;;;
;281978093;75662981;;;;
;256147396;75635569;;;;
;393752011;07562219X;;;;
;231571348;75621290;;;;
;398018170;227849205;;;;
;402397835;75609002;;;;
;292594992;75605902;;;;
;314175075;75623080;;;;
;374637768;75615193;;;;
;245545433;267797737;;;;
;293027579;75658046;;;;
;242614930;75663201;;;;
rug-oai-pure.rug.nl-publications_bfaa9295-27e7-4f32-8546-53162f409b7f;382613503;267797737;;;;
;386036209;75613832;;;;
;321492048;75612542;;;;
;380677377;75663791;;;;
;406787727;273849972;;;;
;269719962;07564861X;;;;
rug-oai-pure.rug.nl-publications_8bd4def3-d559-4aaf-8792-3cffb1aeb9d4;251980383;75659352;;;;
rug-oai-pure.rug.nl-publications_a2eeb5ff-8869-41b3-917e-7b67c156e662;351987940;75601486;;;;
;245880577;75663147;;;;
rug-oai-pure.rug.nl-publications_613bb6a2-fc02-47ab-b9ae-80f41069bc30;375545069;75685310;;;;
;228088623;75658437;;;;
;371634520;75655047;;;;
;255790864;75688409;;;;
;291490972;194449335;;;;
;304656186;75684349;;;;
;296080675;75616432;;;;
rug-oai-pure.rug.nl-publications_ea809a82-c54b-4d7c-9e87-f9f059c61291;227789857;75607840;;;;
tud-oai-tudelft.nl-uuid-54db0faf-0bb9-45a1-b02e-5bd82ea9a69e;23937472X;75617463;;;;
;228111161;75625822;;;;
;330488015;75661098;;;;
;411225588;75627825;;;;
tud-oai-tudelft.nl-uuid-4335ffda-435d-4108-ba80-5b6dca78dc2a;240700074;189887990;;;;
;311465366;16078638X;;;;
;287558088;75648636;;;;
eur-oai-repub.eur.nl-361;240694120;101873360;;;;
;418774307;75657228;;;;
;230407595;75614901;;;;
tud-oai-tudelft.nl-uuid-6be7582c-63b1-477e-b836-87430bcfb43f;34122281X;75621169;;;;
;228008409;75648598;;;;
;402439473;75664909;;;;
eur-oai-repub.eur.nl-8054;293011710;75679817;;;;
;376153342;75611368;;;;
eur-oai-repub.eur.nl-12090;228182778;75658909;;;;
;236554174;07564763X;;;;
;39117228X;75603659;;;;
;307581306;75625598;;;;
;252317157;242597815;;;;
;228084555;07562298X;;;;
;318939088;75618761;;;;
