rug-oai-pure.rug.nl-publications_140a14c8-3f3e-45ad-b494-92f94357cfc0;75599201;75658895;;;
rug-oai-pure.rug.nl-publications_1410dee2-a3ff-4ec0-93e9-27d4e3bb0982;102366659;07566450X;;;
rug-oai-pure.rug.nl-publications_1460e286-a90c-4051-891d-0ed01a9b29d2;75662981;;;;
rug-oai-pure.rug.nl-publications_146455a5-ab05-41bf-83c0-dd9703baf224;75658895;;;;
rug-oai-pure.rug.nl-publications_1470c68f-c311-45b5-9c18-39aaf602b0a3;75665980;;;;
rug-oai-pure.rug.nl-publications_147d8c80-8306-4182-8d61-b4738e44e29f;157198022;75664909;75638436;155926233;
rug-oai-pure.rug.nl-publications_147f403e-119a-4ec3-94e3-7c3f7e091f72;94669805;07562219X;;;
rug-oai-pure.rug.nl-publications_148c5275-58a0-4f1a-a02d-cdd62c2bc664;75663147;75657627;;;
rug-oai-pure.rug.nl-publications_1491b70a-18ea-4b3d-b985-164728635480;75611198;75619970;;;
rug-oai-pure.rug.nl-publications_14aa8cdc-ec13-4083-abb5-bb140b249ca8;75620898;07567923X;;;
rug-oai-pure.rug.nl-publications_14ac36dd-fb0b-497a-befe-bf7f68e8aeb1;99581760;75610396;75660059;;
rug-oai-pure.rug.nl-publications_14ba9250-9e55-407a-9040-f3b01750cf6c;75617250;75603705;96947381;;
rug-oai-pure.rug.nl-publications_14ff270a-d0b2-4357-bfd5-83cb1f236b02;07561653X;75601419;;;
rug-oai-pure.rug.nl-publications_15032181-fb3c-496b-984b-bda04bff33cb;242233414;;;;
rug-oai-pure.rug.nl-publications_155833d6-e169-4a38-9ddb-2924b06bca03;370853911;;;;
rug-oai-pure.rug.nl-publications_156b9ca4-c747-408c-acb6-da7b2b9f8ec7;96947381;75608200;;;
rug-oai-pure.rug.nl-publications_156dcdf0-8ec7-45f2-bc45-0cc9e976d038;75657163;75663147;75599201;;
rug-oai-pure.rug.nl-publications_15751122-77a0-4aa8-8f84-b91271e8358b;75663589;07561796X;75657163;;
rug-oai-pure.rug.nl-publications_15788872-a7bd-4923-bd0b-dc0c68f1e55f;194449335;;;;
rug-oai-pure.rug.nl-publications_1587ddaf-e7eb-4e77-847e-8fc8df53961d;75658003;75608774;75598558;;
rug-oai-pure.rug.nl-publications_1597739b-98aa-417d-89e4-24fe237c4eee;75617668;75659670;75655047;;
rug-oai-pure.rug.nl-publications_15a0f7de-83dc-411c-9b10-ef0d143497c0;18993588X;75652498;75623633;;
rug-oai-pure.rug.nl-publications_15a3c2a4-b815-4bc2-9c82-9f80b9695de6;15438125X;75659093;75627930;;
rug-oai-pure.rug.nl-publications_15b09904-233a-4a89-82fe-a28414d0e1f2;75663147;267164610;75614928;;
rug-oai-pure.rug.nl-publications_15bd7c85-8651-4926-a47d-33f0493b2a2e;371085454;;;;
rug-oai-pure.rug.nl-publications_15c3acbf-ef73-4fd2-861c-6b02ceb5b0b7;75657163;75615193;250117312;;
rug-oai-pure.rug.nl-publications_15d4bbae-e229-4b90-9307-d625ada3f33c;75654016;75652196;;;
rug-oai-pure.rug.nl-publications_1606c9f6-c850-4a62-89a7-04c3812ba143;75627590;75603195;75618451;;
rug-oai-pure.rug.nl-publications_1622c592-5132-49f3-aadd-59c9ac891841;75619512;;;;
rug-oai-pure.rug.nl-publications_164adf24-14cd-48fe-8743-1a9a4c5c1095;07561037X;;;;
rug-oai-pure.rug.nl-publications_166ceaee-1d2f-4df1-b3bb-4855bd9741e6;75660180;75604248;;;
rug-oai-pure.rug.nl-publications_16793b3a-6092-42ee-ae47-406217215dbc;75617641;75658348;75614545;;
rug-oai-pure.rug.nl-publications_16816bee-f0a2-48f7-aa24-d0303c1d46ed;07560129X;75658895;;;
rug-oai-pure.rug.nl-publications_16874663-7c99-4ce8-89ab-d6cefacb84d5;07562592X;75636808;75664062;;
rug-oai-pure.rug.nl-publications_168efa20-6014-48d7-8faf-16f9c92ee0c7;75605643;;;;
rug-oai-pure.rug.nl-publications_16985a5a-f715-47c1-8465-32a0207f9258;75664186;75625326;;;
rug-oai-pure.rug.nl-publications_16a8c55b-1c6d-4465-a5e0-267480751fe4;75621940;227849205;75615134;;
rug-oai-pure.rug.nl-publications_16cdfebb-5cb6-45eb-9a6a-4f34e149ef50;241543932;121655849;;;
rug-oai-pure.rug.nl-publications_16d50806-c5ab-4c44-929f-ee0f6dc0ae37;75611449;07566450X;75620030;;
rug-oai-pure.rug.nl-publications_16d941e3-0597-4259-80e1-8c1bc295ad89;75659816;;;;
rug-oai-pure.rug.nl-publications_17050911-e75b-4282-b697-861f27bb5985;75614146;75624486;;;
rug-oai-pure.rug.nl-publications_173d72b2-3356-47b4-b53b-9e16dc15e5e1;75664062;;;;
rug-oai-pure.rug.nl-publications_178e4ab5-0aa5-453c-88ce-9b949074d79a;75647621;18993588X;;;
rug-oai-pure.rug.nl-publications_1797ec14-1574-437d-9a20-c9dea994e184;75615061;75611953;75657058;;
rug-oai-pure.rug.nl-publications_17dc7c07-d6d9-4bce-97b5-f78d01af03a6;75623412;07561653X;75658895;;
rug-oai-pure.rug.nl-publications_17f4aef5-a25b-4f29-873d-0c9679e608df;75610388;75660040;75619504;;
rug-oai-pure.rug.nl-publications_17fd6019-b997-49c5-b9c3-83bdfa0677cb;75688395;75610477;75630001;;
rug-oai-pure.rug.nl-publications_182da285-5689-4b94-941b-70991f6b562e;07560888X;75640902;;;
rug-oai-pure.rug.nl-publications_183cdc91-758e-4b3b-bdff-788f3b02b94f;24241138X;75614545;;;
rug-oai-pure.rug.nl-publications_18507e45-93b1-44e2-a965-cdcc118a41a6;83725237;75624486;;;
rug-oai-pure.rug.nl-publications_186ef1d7-788c-4919-8fea-9b3d488b0b20;75658283;75635593;;;
rug-oai-pure.rug.nl-publications_1874a2ae-e8ed-4a36-95e2-ecf03af1baa2;75610086;75614863;75628899;;
rug-oai-pure.rug.nl-publications_18948c67-3a79-422e-ae09-c302746a3e9e;75613689;75661713;75617749;;
rug-oai-pure.rug.nl-publications_18976da6-ef54-4160-b8f6-96c007f59e2c;75615401;07561538X;;;
rug-oai-pure.rug.nl-publications_189bb589-9c9b-4101-810f-4e7123b1c6e0;83725237;;;;
rug-oai-pure.rug.nl-publications_189e85e5-9356-4620-8615-7b6a1ea8faf7;75664364;75664062;;;
rug-oai-pure.rug.nl-publications_18cd1890-e1a2-4e88-8dba-e511a9a105e9;75658046;75662787;;;
rug-oai-pure.rug.nl-publications_18edbe11-4944-4553-8f1b-03b1c78a2d0d;75659697;75607220;;;
rug-oai-pure.rug.nl-publications_18f68a4c-37d0-4aa4-b06d-d7a42ce745f7;75625210;75604957;;;
rug-oai-pure.rug.nl-publications_19ae34a8-05bd-455a-8cc8-728784b676f6;205437494;75661713;;;
rug-oai-pure.rug.nl-publications_19c901d1-188e-4fec-9826-f36607915438;75658046;75668904;;;
rug-oai-pure.rug.nl-publications_19ccc1a5-df8b-461d-9009-521a9f28b840;75626306;75604787;;;
rug-oai-pure.rug.nl-publications_19dd4e0e-e94c-4760-9925-ad036bdbd2ac;15438125X;31540132X;;;
rug-oai-pure.rug.nl-publications_19e9eeaf-bb14-4822-9f1b-0b77bf15f022;75606615;75617668;;;
rug-oai-pure.rug.nl-publications_1a1226a4-103f-468b-b3b2-19653cc4438f;07561474X;75614502;;;
rug-oai-pure.rug.nl-publications_1a217177-d33e-4cb6-ab51-1bfa53556a1d;75600099;;;;
rug-oai-pure.rug.nl-publications_1a48ba44-6645-4d41-91c7-54f349092dba;75599775;;;;
rug-oai-pure.rug.nl-publications_1a7a3d21-9001-4de3-8d84-788abdda98e7;75604817;75610167;;;
rug-oai-pure.rug.nl-publications_1aad0db7-c4f4-4635-8cc5-67eb8cd76ec8;07564861X;;;;
rug-oai-pure.rug.nl-publications_1b192b6b-61cb-4eaf-aad2-c1e6f477ebcb;75658046;189868236;;;
rug-oai-pure.rug.nl-publications_1b2673c4-b2bf-47e0-8747-1f298b48166f;75664917;267179693;;;
rug-oai-pure.rug.nl-publications_1b28e3de-f1bc-4008-87cd-9f03e0182cce;75607417;;;;
rug-oai-pure.rug.nl-publications_1b5ed046-ad02-4869-b7a1-45bf3c6ef2ba;242597815;;;;
rug-oai-pure.rug.nl-publications_1b5ed2b5-50a9-4d30-a50f-b772d23fce48;75605902;75620553;;;
rug-oai-pure.rug.nl-publications_1b664673-ada9-49b6-9225-2931677a0c43;75658321;;;;
rug-oai-pure.rug.nl-publications_1b6c7fc5-281c-47f0-b06b-a9091043c09b;75615908;229721427;;;
rug-oai-pure.rug.nl-publications_1ba97bf6-efb7-40c9-af37-c0aa8aa692e3;75623080;75677350;;;
rug-oai-pure.rug.nl-publications_1bb27035-335f-4c8b-83b8-b6ae8c63b83a;07562592X;07561183X;75622017;;
rug-oai-pure.rug.nl-publications_1bcd43ae-d2c2-4447-9442-68495309140b;227555309;75600447;;;
rug-oai-pure.rug.nl-publications_1bd2b35b-d475-4afa-bdb1-88b445e6f362;75621797;75618451;75617749;;
rug-oai-pure.rug.nl-publications_1bd7101a-0793-4175-b0c4-6ab5cf5d1ea9;75625598;75636751;75659352;;
rug-oai-pure.rug.nl-publications_1be3e1a4-9e3b-4b30-bdfe-bf76a09fcf28;75623080;75601486;75613832;;
rug-oai-pure.rug.nl-publications_1bfe2759-572d-423f-90cb-b37a365b524d;07560289X;75613832;216028701;;
rug-oai-pure.rug.nl-publications_1c1087f9-eeb0-4590-99c5-6d1868a97829;75675064;75617366;;;
rug-oai-pure.rug.nl-publications_1c240359-2441-4b3d-bb19-c960ca0609aa;75621290;75609045;;;
rug-oai-pure.rug.nl-publications_1c32739e-afcd-4a08-be43-c3999e8e3fb6;75609509;75677350;75668904;;
rug-oai-pure.rug.nl-publications_1c4561f7-74b6-4a78-9269-8966cc05b989;07564861X;75659344;;;
rug-oai-pure.rug.nl-publications_1c4f265f-a958-45c5-bc5e-909a48d81a8f;102366659;75661705;;;
rug-oai-pure.rug.nl-publications_1c554eaa-c4ce-4a6a-95af-a522b8d254a6;75600234;75658348;;;
rug-oai-pure.rug.nl-publications_1c5923a7-6c86-42e1-82b1-08dd9183582a;75616513;;;;
rug-oai-pure.rug.nl-publications_1c6144b4-90cb-469f-945e-5589ac00b777;75623269;75637162;75661705;;
rug-oai-pure.rug.nl-publications_1c746fde-ce5d-4e83-ad2b-cd02c817cac6;75614502;75614499;;;
rug-oai-pure.rug.nl-publications_1c8972f1-598f-4d43-97e2-9d149c97e5c3;75658488;;;;
rug-oai-pure.rug.nl-publications_1ca04daa-0016-4347-90ec-d5468028f691;07566450X;277957672;;;
rug-oai-pure.rug.nl-publications_1cee9bec-4892-4d09-a2b0-37d19bde93d5;07561653X;;;;
rug-oai-pure.rug.nl-publications_1d22dff4-327b-4006-8427-2897f0f47db5;75617641;227555309;;;
rug-oai-pure.rug.nl-publications_1d271231-d716-4a61-9e48-601723219520;75611791;75608774;;;
rug-oai-pure.rug.nl-publications_1d4c2c33-7c00-43af-986a-8e6d2bc76173;75604183;242597815;;;
rug-oai-pure.rug.nl-publications_1d72f7e6-7b48-4ed6-b164-2e9b72705e4b;264121368;75660180;;;
rug-oai-pure.rug.nl-publications_1db12a91-792b-4f87-b6d1-046ec5ad9789;07560146X;391741861;;;
rug-oai-pure.rug.nl-publications_1de340a9-4702-47b5-8662-9ed3d4cea8cc;75622327;75618435;;;
rug-oai-pure.rug.nl-publications_1e188309-e7d0-4947-9c0f-ff143cd462c5;75658046;189868236;;;
rug-oai-pure.rug.nl-publications_1e32c7fc-ccf2-441c-85fe-7e6ce0bd3a72;75659352;75619784;;;
rug-oai-pure.rug.nl-publications_1e433d08-c187-4abc-a298-a012c6435901;75618516;75600617;75622084;;
rug-oai-pure.rug.nl-publications_1e616c5c-4d06-436c-8674-7a9f77ae5fb2;145492346;;;;
rug-oai-pure.rug.nl-publications_1e91c8d9-c109-4eff-bf9e-3b2fc96b897d;75654016;;;;
rug-oai-pure.rug.nl-publications_1e983b2a-61d3-417c-a18d-78823989ca2c;75611198;75666022;;;
rug-oai-pure.rug.nl-publications_1e995892-dd32-4def-a497-c694475d75f5;75653370;75663864;;;
rug-oai-pure.rug.nl-publications_1ea3385f-68c0-43a2-a9df-16f08441c7e4;323940382;75657147;;;
rug-oai-pure.rug.nl-publications_1ec77335-0a66-4e10-80cb-602fdd487f82;75626918;07562091X;75607158;;
rug-oai-pure.rug.nl-publications_1ef6add4-b90a-45cd-afc7-53f58a52566b;197228631;75657708;;;
rug-oai-pure.rug.nl-publications_1f033c1c-ca7a-4c5c-8ad5-7c55498665b1;267179693;75663147;75623404;;
rug-oai-pure.rug.nl-publications_1f0dab31-5032-4d5d-abcb-c584e489e5e7;07561314X;;;;
rug-oai-pure.rug.nl-publications_1f25d037-8cef-4f6b-aa1d-c4dd6dcf2f30;397243782;75672529;75677350;;
rug-oai-pure.rug.nl-publications_1fa7ac57-1841-4b00-90c8-2b06329eee57;75671840;159340721;;;
rug-oai-pure.rug.nl-publications_1faeaecd-5bae-40ae-a53f-2f0c58dd0753;75599740;267797737;;;
rug-oai-pure.rug.nl-publications_1fde8c46-3c3f-4d36-a60f-ac93e62f64bd;07566013X;;;;
rug-oai-pure.rug.nl-publications_1fe86265-a8fb-4ed7-883b-f08f1888a6ae;75617668;15438125X;;;
rug-oai-pure.rug.nl-publications_205ed2d4-42a5-42cf-9ff7-f98655d5109f;75658488;;;;
rug-oai-pure.rug.nl-publications_205f9565-9542-48ed-b27d-1eede32df102;75607220;75628732;;;
rug-oai-pure.rug.nl-publications_20615eb5-c229-4b68-87d5-db0ea6466d6b;75612895;75615312;;;
rug-oai-pure.rug.nl-publications_2075f47a-0dbd-4904-a8e6-5956c5d537c8;75651386;75617234;75616513;75615835;
rug-oai-pure.rug.nl-publications_207789dd-22cc-41b7-b756-492d600d4979;75624613;75664917;;;
rug-oai-pure.rug.nl-publications_2099f715-589d-4091-bba3-a63ee6743382;07561538X;90998855;;;
rug-oai-pure.rug.nl-publications_209ad87b-555f-46fb-b920-2274dd2faada;75658046;75663147;;;
rug-oai-pure.rug.nl-publications_20eb01db-5dfc-4590-864b-a4d6b121e0a6;07561474X;;;;
rug-oai-pure.rug.nl-publications_21042f5e-4a24-4895-a532-aac3f4633997;75615215;07561541X;;;
rug-oai-pure.rug.nl-publications_2131bebe-0623-485f-94eb-0a6ba53da09e;75615193;75657163;75652196;;
rug-oai-pure.rug.nl-publications_2160a1d4-1265-4913-ae6b-f56ed3121950;75666960;75663872;;;
rug-oai-pure.rug.nl-publications_217d9cee-d84f-4ae3-b775-04d816495017;291493238;277957672;75664062;;
rug-oai-pure.rug.nl-publications_2189b442-9653-4d60-b54d-7f3010ea746d;75656205;;;;
rug-oai-pure.rug.nl-publications_21bab1fc-a7b5-471e-951f-0f3a2041e9f2;75664062;75663147;;;
rug-oai-pure.rug.nl-publications_21fd7205-eed9-46d6-96bb-26f529b33fff;96947381;154073040;;;
rug-oai-pure.rug.nl-publications_2210b803-aaae-4f44-8de1-6673970fb496;75689022;75620197;;;
rug-oai-pure.rug.nl-publications_222eb845-6721-4e4d-aef6-785309309bb9;07560129X;;;;
rug-oai-pure.rug.nl-publications_2231b60e-406e-41ea-b0a2-1a28881bd06c;75609010;;;;
rug-oai-pure.rug.nl-publications_223ea129-c634-4e18-b6b9-acf72a9c6884;31767885X;75622025;;;
rug-oai-pure.rug.nl-publications_224cd4af-1bb7-467c-8914-6b9fca266ba0;75652196;75615274;75604248;203379888;
rug-oai-pure.rug.nl-publications_22826367-15ec-4cfb-9df7-1331b7776f4c;75603799;;;;
rug-oai-pure.rug.nl-publications_22831570-82a8-4e22-8ee3-3725faf6be26;07562799X;75602326;;;
rug-oai-pure.rug.nl-publications_228e3431-e255-484d-96db-1b8b5f89b6f5;267797737;;;;
rug-oai-pure.rug.nl-publications_229db4ca-ff7e-44a4-9310-8e4d3d1280f0;75615193;75661063;75658828;75665735;
rug-oai-pure.rug.nl-publications_22bd1200-ac80-47d3-b62d-44202dbc5dd3;75663147;;;;
rug-oai-pure.rug.nl-publications_22bffbb9-3e97-4382-b678-5a2dd1987de1;75623412;07565881X;;;
rug-oai-pure.rug.nl-publications_22f9298a-ee37-4a8a-91cb-48f01bde734f;177171383;;;;
rug-oai-pure.rug.nl-publications_23490924-605f-41f8-aea5-618d4ae19237;75663139;102366659;;;
rug-oai-pure.rug.nl-publications_234c9890-014a-49db-87ce-794311e6b510;175158614;75659298;;;
rug-oai-pure.rug.nl-publications_235fc194-506f-4ac4-9b83-e31c9f4abbd1;408069872;75661152;;;
rug-oai-pure.rug.nl-publications_2365392a-aec7-489e-808c-56108d6054d8;202424693;75665158;75624265;75640066;
rug-oai-pure.rug.nl-publications_238a4814-3ea1-4ca6-8b9a-493a8b3c09b4;126297290;75664607;;;
rug-oai-pure.rug.nl-publications_239e8f97-e5b3-48ae-8886-7745f8451b8e;75663139;182795667;;;
rug-oai-pure.rug.nl-publications_23b6e7a5-143d-4e5a-ab53-5d745a48dc32;75599988;75619792;;;
rug-oai-pure.rug.nl-publications_23c28216-b08a-495a-affb-2c9651de0c57;277365465;75657163;;;
rug-oai-pure.rug.nl-publications_23c2fb1b-9b10-42a8-aca0-945dc8ad66d5;235698598;75628732;75651386;;
rug-oai-pure.rug.nl-publications_23da6ae6-20fe-4998-a4ac-886512f9c5fd;75606305;75626039;75634805;;
rug-oai-pure.rug.nl-publications_23f545f1-3fc3-430f-9c91-63ffc6849052;75661675;75612941;75672901;;
rug-oai-pure.rug.nl-publications_240ceab5-ec40-48e3-9aa0-28f4f4d836c6;75620030;75611449;75677504;;
rug-oai-pure.rug.nl-publications_242d44c9-cabe-46f3-8325-7b587844b160;203379888;;;;
rug-oai-pure.rug.nl-publications_245b57f5-7947-4bbf-a00b-15267b2d97cb;75612917;75627027;75627035;;
rug-oai-pure.rug.nl-publications_24b48c13-e691-448f-be52-e4e932fd10a1;75658488;;;;
rug-oai-pure.rug.nl-publications_24e22068-b3ba-45d9-b72b-503e951b193f;75599791;;;;
rug-oai-pure.rug.nl-publications_24e54848-f6a4-479f-81a8-30cb6e4d7973;202821048;;;;
rug-oai-pure.rug.nl-publications_253b792c-232b-4ab3-a2db-20d87c983708;75622653;75611198;75648539;75620030;
rug-oai-pure.rug.nl-publications_255065a0-ca25-4b82-9e9a-5b173829b9cc;75612615;75630796;;;
rug-oai-pure.rug.nl-publications_25594878-2063-475d-9acc-a67e14d7d84f;75652196;75658046;75663147;;
rug-oai-pure.rug.nl-publications_2578cbf9-0d54-403b-8888-2f089ed4d93d;75601486;75688409;;;
rug-oai-pure.rug.nl-publications_259f85fb-9af4-410d-a8cc-7dcf2a5b5dcd;228056330;75604817;;;
rug-oai-pure.rug.nl-publications_25c37bb5-ecc5-4ad0-808e-4ce46989d094;07561474X;;;;
rug-oai-pure.rug.nl-publications_25d04eb0-866f-4a04-b64f-ad0b6534cfbb;96947381;75608669;;;
rug-oai-pure.rug.nl-publications_25e0cc18-87d8-4ef7-b798-02626d3fbdd9;75663198;75660490;;;
rug-oai-pure.rug.nl-publications_25ea884f-e051-4807-b99c-bad63ad4d84c;75623218;75662086;;;
rug-oai-pure.rug.nl-publications_263efba6-8157-4dac-a52b-c3d25cd9aeeb;07561474X;75684659;;;
rug-oai-pure.rug.nl-publications_26481da2-8b5e-4f02-a141-908aaf5c9949;75680505;;;;
rug-oai-pure.rug.nl-publications_269668fc-ad2f-499e-bc8f-529839cfdc65;75619954;75614936;;;
rug-oai-pure.rug.nl-publications_269aae91-f477-43d0-836c-d69aa762483d;75663953;75623269;75622548;;
rug-oai-pure.rug.nl-publications_269c9318-0a3e-4f03-a8f7-45de0ac2baf8;75614928;75623080;75648598;;
rug-oai-pure.rug.nl-publications_26a63f4f-5f79-4f22-bde5-99ce4d84cccb;75648636;75623498;;;
rug-oai-pure.rug.nl-publications_26ada67f-b048-4e1c-a8e2-2fb82beef68c;75599740;267797737;;;
rug-oai-pure.rug.nl-publications_26dcbabc-41b0-4f0b-8cb5-e7663df1e6e6;75620030;;;;
rug-oai-pure.rug.nl-publications_2728b1a9-161a-4d5c-b826-4a83f387a544;75657465;07561295X;75618907;215699319;
rug-oai-pure.rug.nl-publications_272b3eb3-2f7c-4992-8487-77c8fa1ef00f;75660962;75677350;102366659;;
rug-oai-pure.rug.nl-publications_27447c7c-8f68-4bd5-8158-8ad0e908361e;242597815;75658895;;;
rug-oai-pure.rug.nl-publications_274f080e-95f8-465b-bf7a-f2532d82cda0;75664224;07561491X;;;
rug-oai-pure.rug.nl-publications_2751deb2-08e5-49c5-aaed-bff88a185610;75664909;75610086;75652021;;
rug-oai-pure.rug.nl-publications_27937668-978b-45c9-8987-258389829a37;75662981;;;;
rug-oai-pure.rug.nl-publications_27965571-22bb-4a11-9d44-f4ea6f0f8bcb;75613883;75680505;;;
rug-oai-pure.rug.nl-publications_279c30a5-e794-402b-8f06-96834c285173;297128736;75657708;75613786;;
rug-oai-pure.rug.nl-publications_27b16aee-6913-4ef2-a56e-742262bad71d;242597815;;;;
rug-oai-pure.rug.nl-publications_27b5fcf0-7b8a-4a37-9bb2-dd3663ef8c0e;370853911;18993588X;292322593;;
rug-oai-pure.rug.nl-publications_28095166-6e75-4d96-98f7-be2350ccff85;153901284;75610221;217578365;;
rug-oai-pure.rug.nl-publications_281be5d1-1452-4c23-be84-134b08db8938;07560275X;;;;
rug-oai-pure.rug.nl-publications_2838b70b-14c2-4e75-b514-d889f99d8d04;75605236;;;;
rug-oai-pure.rug.nl-publications_284a7161-cc90-41d2-ad93-b733890b275e;75659352;75614146;;;
rug-oai-pure.rug.nl-publications_2875b268-5213-41f1-af2d-92183bf66fb6;291274978;75599775;;;
rug-oai-pure.rug.nl-publications_288b7957-b897-4c91-b8dc-053d9ba6dcb8;75610221;250117312;;;
rug-oai-pure.rug.nl-publications_28923d8b-c19a-4b16-a0ec-8c1a3d48dc4d;102048169;;;;
rug-oai-pure.rug.nl-publications_28b1acc1-a65f-4ebc-9ee9-bb29af96a266;75657015;;;;
rug-oai-pure.rug.nl-publications_28b73d72-100a-43ed-a615-607598c63b9a;75651173;;;;
rug-oai-pure.rug.nl-publications_28f3f06d-2ee2-4f55-9886-ebeb835b8abe;75661101;75663082;75658763;;
rug-oai-pure.rug.nl-publications_28fb3f56-925f-49db-b67d-ed327b7a04e1;145492346;75602792;75606615;;
rug-oai-pure.rug.nl-publications_2929303d-f78e-4282-b1d0-8a98c1d01c00;75608774;;;;
rug-oai-pure.rug.nl-publications_294bbcb7-0191-411e-9c6e-4ec14b3a27e0;75659697;;;;
rug-oai-pure.rug.nl-publications_295ca8db-db8b-4454-8fbe-e690f6e7b312;75660164;18993588X;;;
rug-oai-pure.rug.nl-publications_29960334-a24f-489f-89ab-c481c84e4e77;75598388;75662981;;;
rug-oai-pure.rug.nl-publications_299e9ade-40cb-4f84-85b6-6a1a0fd78b53;75657163;75652196;75663147;;
rug-oai-pure.rug.nl-publications_29a46600-ad10-447d-a38c-df8f1bdc7ed1;75668033;75659506;;;
rug-oai-pure.rug.nl-publications_29b48b43-e97f-4d9c-9887-32fbcfaa6ae8;75663139;75677350;;;
rug-oai-pure.rug.nl-publications_29b8780d-4a94-4285-b859-fa1f6be89d5e;75611503;75660733;194206963;;
rug-oai-pure.rug.nl-publications_29c926d5-f9be-4ff2-af43-d9a8dd402622;29139731X;;;;
rug-oai-pure.rug.nl-publications_29cb48f4-1b1d-4020-860e-fd30d18f3ab4;75617633;;;;
rug-oai-pure.rug.nl-publications_29cf3cc5-6596-4d5a-a87c-490b31676a96;250117312;;;;
rug-oai-pure.rug.nl-publications_29d4f043-5066-49dd-a500-ce4842c12e2b;302322469;;;;
rug-oai-pure.rug.nl-publications_29d68be4-75c0-4132-84e8-a1c04c6479d3;75617757;18993588X;;;
rug-oai-pure.rug.nl-publications_29f88673-b1aa-42d3-9494-4736b2621a81;75603209;75683245;;;
rug-oai-pure.rug.nl-publications_29fb588c-ec5f-4883-8886-5ea305415fd5;75623544;244173850;;;
rug-oai-pure.rug.nl-publications_2a096d45-fbe9-4e91-9cb0-96005224db78;75614499;;;;
rug-oai-pure.rug.nl-publications_2a0f9f9d-e93a-49cd-b3b7-e862b04bc78a;75647621;75617757;75601052;;
rug-oai-pure.rug.nl-publications_2a1ecbb9-ffc1-4435-8077-7718c419bb95;75599201;;;;
rug-oai-pure.rug.nl-publications_2a5071e4-b52b-4d13-bbcc-2c1e7262cfb9;75616513;75598663;;;
rug-oai-pure.rug.nl-publications_2a5ed9e1-8b6e-4e43-9fa4-0af14983ddca;75658003;;;;
rug-oai-pure.rug.nl-publications_2a69b77d-0c75-43eb-944a-2bffe847fd51;75599910;;;;
rug-oai-pure.rug.nl-publications_2a7f4627-18c5-4e44-8d96-411b054ee4cb;75657031;75598302;26342717X;;
rug-oai-pure.rug.nl-publications_2aa370fc-55b1-4660-934a-7e48d90415a8;75612682;;;;
rug-oai-pure.rug.nl-publications_2ab50b52-b2a6-4f5d-99f4-6c15cc0a6411;75657023;75635526;75627272;;
rug-oai-pure.rug.nl-publications_2ad72d4a-52fd-4bf5-ba00-a2eae385b1a4;07562706X;75664119;;;
rug-oai-pure.rug.nl-publications_2ae220d3-7e30-4f10-9cb6-3216ff84be7c;75607786;75605384;75665786;;
rug-oai-pure.rug.nl-publications_2ae88514-7344-4bc0-8306-8114e7a22c78;265436885;194206963;;;
rug-oai-pure.rug.nl-publications_2b403e87-5bc8-4042-add0-0eedb0b8e213;07560938X;75608774;07561653X;;
rug-oai-pure.rug.nl-publications_2b409f39-3a2c-4ba1-ae97-6698a2d06106;102367418;75608774;;;
rug-oai-pure.rug.nl-publications_2b47d387-d774-4b97-b3cc-9dfd19574435;07560129X;75658895;75660474;;
rug-oai-pure.rug.nl-publications_2b4dacd7-4da2-454b-bd77-e35ff73e67c6;75614936;;;;
rug-oai-pure.rug.nl-publications_2b57c6a8-4735-492b-806a-4494b1383ac8;18993588X;75622580;;;
rug-oai-pure.rug.nl-publications_2b5a8f9e-0913-4bf7-a1e1-684bbf326b54;75601427;07562852X;75599988;;
rug-oai-pure.rug.nl-publications_2b6673bc-12c1-45ef-9f3d-864380b77d5f;75648636;;;;
rug-oai-pure.rug.nl-publications_2b6e7325-761b-4056-b883-48ed53808715;07560468X;75623560;75659387;;
rug-oai-pure.rug.nl-publications_2b8b0ab3-a190-4575-874d-c06c74772cec;75681269;75606593;;;
rug-oai-pure.rug.nl-publications_2b9b46f9-ff3c-41a1-b906-b12845625b1a;75627817;;;;
rug-oai-pure.rug.nl-publications_2ba0700d-395e-4ff2-bd65-97febcc607de;75661144;;;;
rug-oai-pure.rug.nl-publications_2bafce81-f880-45f0-ae95-9443db9c3d42;153872802;;;;
rug-oai-pure.rug.nl-publications_2bb49ff4-cfff-4dcb-bc51-544f0ca9f823;75604795;75614766;;;
rug-oai-pure.rug.nl-publications_2bc5f23c-7e4e-417a-aefa-7bb9c9af35bc;75616513;;;;
rug-oai-pure.rug.nl-publications_2be1b7a9-edf6-4876-9cb0-888f17d8ea84;75620030;;;;
rug-oai-pure.rug.nl-publications_2bea03e9-6b06-4d1b-8a19-87e9876d3684;16078638X;75599775;75615622;;
rug-oai-pure.rug.nl-publications_2c0fbc7a-59e6-440a-a731-4e1bba58039c;75605902;;;;
rug-oai-pure.rug.nl-publications_2c380b47-aa4d-4160-89ca-9af0f7a65a29;75626748;75680114;;;
rug-oai-pure.rug.nl-publications_2c4e9109-f8f9-4ff2-b639-24c8f301693f;227450655;75660180;75658437;;
rug-oai-pure.rug.nl-publications_2c808d1f-390d-435f-a78e-aa2dae5d4319;85911453;75611201;;;
rug-oai-pure.rug.nl-publications_2c9d2518-d687-42e5-9510-aee250e576d5;75661284;07563385X;75661608;;
