rug-oai-pure.rug.nl-publications_12caaf96-7d4e-427d-aa17-1d4dee85a4d8;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_1303e5ef-f8fc-4892-a5e5-ef0a363eed82;29153399X;277360307;075656892;22745944X;29153399X;216028701;075599201;075600099;075637162;277360307;075656892;075664909;075658895;075666529;075626012;075605902;075615193;075614871;075652021;075663430;
rug-oai-pure.rug.nl-publications_1460e286-a90c-4051-891d-0ed01a9b29d2;07567923X;075670976;075606437;118648764;085801585;075606445;175123853;075658437;075656892;404331564;091372682;075652846;075645955;174882149;075655543;07564634X;07561894X;075599066;075658895;154055859;
rug-oai-pure.rug.nl-publications_1470c68f-c311-45b5-9c18-39aaf602b0a3;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_155833d6-e169-4a38-9ddb-2924b06bca03;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_1622c592-5132-49f3-aadd-59c9ac891841;07561443X;075661152;075672782;075605015;075662167;075605422;075620383;07567923X;402184769;075608847;075662809;075688883;075609746;075611287;075657015;075600455;075603195;075599511;075613603;075603187;
rug-oai-pure.rug.nl-publications_173d72b2-3356-47b4-b53b-9e16dc15e5e1;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_189bb589-9c9b-4101-810f-4e7123b1c6e0;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_1a217177-d33e-4cb6-ab51-1bfa53556a1d;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_1b28e3de-f1bc-4008-87cd-9f03e0182cce;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_1b5ed046-ad02-4869-b7a1-45bf3c6ef2ba;075658437;075656892;174882149;075658895;075623080;15438125X;188301097;075675579;154055859;277957672;29153399X;075628333;075668904;241689473;097727075;075599201;075663430;364204583;075664062;194449335;
rug-oai-pure.rug.nl-publications_1cee9bec-4892-4d09-a2b0-37d19bde93d5;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_1e91c8d9-c109-4eff-bf9e-3b2fc96b897d;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_20eb01db-5dfc-4590-864b-a4d6b121e0a6;154055859;07565346X;075652846;075599171;100235913;075631687;087723352;096566493;078364027;091372682;085801585;075652641;075636492;075645955;07564634X;255999291;075643537;327192917;075637626;075661888;
rug-oai-pure.rug.nl-publications_2189b442-9653-4d60-b54d-7f3010ea746d;07561278X;122341686;075610566;075603454;075614499;121700313;090642074;165977477;075614332;075598949;075602768;075622203;408069872;075682656;075612798;075659670;145492346;230084117;363409645;242597815;
rug-oai-pure.rug.nl-publications_2231b60e-406e-41ea-b0a2-1a28881bd06c;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_22826367-15ec-4cfb-9df7-1331b7776f4c;075635593;075624435;075663856;075659972;075625229;126610908;19134740X;07564858X;075614766;075683245;075657686;255802099;07566612X;075610124;075610108;07568005X;075603705;075659174;07562009X;154073040;
rug-oai-pure.rug.nl-publications_228e3431-e255-484d-96db-1b8b5f89b6f5;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_22bd1200-ac80-47d3-b62d-44202dbc5dd3;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_242d44c9-cabe-46f3-8325-7b587844b160;075686899;075603187;075603225;075608189;075603195;075615207;075658321;075676214;075625229;075686899;075615517;302322469;075608162;163153388;075662809;07562219X;075603195;075608189;075687976;075684659;
rug-oai-pure.rug.nl-publications_25c37bb5-ecc5-4ad0-808e-4ce46989d094;085801585;075599473;075662167;402184769;075615509;075663856;075623382;075652641;075657236;101873360;135056829;07561717X;075613433;075648385;075615932;154055859;075645955;075656736;075635844;075675579;
rug-oai-pure.rug.nl-publications_26481da2-8b5e-4f02-a141-908aaf5c9949;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_27937668-978b-45c9-8987-258389829a37;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_27b16aee-6913-4ef2-a56e-742262bad71d;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_281be5d1-1452-4c23-be84-134b08db8938;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_28923d8b-c19a-4b16-a0ec-8c1a3d48dc4d;112212735;075637588;311670911;075655799;075670550;075631490;338794263;252132319;288429117;24218328X;145401235;312641176;075634007;253177995;075637359;155656767;075641119;075655438;321508823;326929673;
rug-oai-pure.rug.nl-publications_28b1acc1-a65f-4ebc-9ee9-bb29af96a266;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_2929303d-f78e-4282-b1d0-8a98c1d01c00;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_29cb48f4-1b1d-4020-860e-fd30d18f3ab4;113940424;330668420;075651467;075677792;075642557;075641755;148622968;075673576;297355449;07566982X;321508815;288938100;104237961;370609166;26292062X;136566669;191274127;328952419;112195741;143284088;
rug-oai-pure.rug.nl-publications_2a096d45-fbe9-4e91-9cb0-96005224db78;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_2aa370fc-55b1-4660-934a-7e48d90415a8;075670976;075636182;07564634X;091372682;085801585;075652846;075642905;135056829;302482334;075635844;118648764;075655543;323569811;154643971;075613433;075643537;075643170;075672294;075652641;075645955;
rug-oai-pure.rug.nl-publications_2b6673bc-12c1-45ef-9f3d-864380b77d5f;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_2c0fbc7a-59e6-440a-a731-4e1bba58039c;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_2d2afcd6-ed8f-4c24-8813-e20558152721;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_2f669e3c-50fe-4d5f-a909-fd0cc9f48ed2;07561958X;075658143;075610620;075611538;075658151;075605465;075611562;18906515X;075602962;075608936;075662973;075602520;075602938;075663902;375265759;075600242;075662779;075605740;075661829;075661764;
rug-oai-pure.rug.nl-publications_2f78dd4e-b6b2-43ea-835a-455039033a27;075658895;07565685X;075662981;15438125X;265436885;075615622;270934669;075656892;242597815;075617668;075663430;075660490;075599171;075662183;075664054;26164419X;075660474;075660466;258321415;075664062;
rug-oai-pure.rug.nl-publications_2fcb08a7-d2c3-445e-9703-0280a951ed12;135056829;075635844;075643170;191271594;07565346X;075661756;149119607;214152448;075661802;188301097;075632691;075643537;418836094;075636182;322137063;07564634X;317419781;075652846;297342673;075634295;
rug-oai-pure.rug.nl-publications_30121ea5-2e0c-44a8-92ee-f9d3c1c74bf0;189868236;292486073;075658895;075615622;07565685X;075656892;258321415;07560938X;15438125X;242597815;075655047;075653370;075658437;075664062;291506313;075622653;075628333;075604965;297128736;121700313;
rug-oai-pure.rug.nl-publications_30c1effb-3b23-4635-a1a6-8edb650a81fd;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_33468f7e-13f6-418d-a387-c9d63c172c0e;216028701;075666529;227450655;075626012;075658046;24182625X;075652021;075615053;075605384;075637162;075662787;075600099;075599287;246139412;075654016;075615193;102048169;075606585;075605538;075607425;
rug-oai-pure.rug.nl-publications_340085cf-70f0-4d59-b5bd-340015e5ec48;29153399X;22745944X;292486073;277360307;075656892;075664909;242721591;075599201;286861046;075663430;075663589;075658895;26164419X;075658437;31537800X;189671599;075668904;075623080;258321415;075622661;
rug-oai-pure.rug.nl-publications_34871bd5-abce-4cb2-ac92-b5e46aa7f1b8;075619784;075607514;075612127;075609975;075606003;07561975X;075619695;075685310;075658593;075625504;075599066;075619725;075614723;075604035;07567923X;075609630;075616513;158564022;075617234;075662787;
rug-oai-pure.rug.nl-publications_35591de4-013f-4853-8e54-d13d71b95c03;075658003;37834823X;075616513;370853911;07560289X;216028701;075688409;075647621;121655849;075665980;075660164;07564861X;075637162;075651378;075652021;075608510;075648547;075619806;227450655;075601419;
rug-oai-pure.rug.nl-publications_35ae03d4-5483-4d5f-a15b-f5b0e414f000;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_36c93986-1ebd-40f1-85e7-96afec749a89;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_37ab2ea8-5764-438b-8365-508a67e8f3f7;075616513;075688409;075662787;075612127;075619806;075619784;075637162;075658003;075601419;075614863;075652021;37834823X;075647621;075656590;158564022;216028701;075619822;075619695;075651378;121655849;
rug-oai-pure.rug.nl-publications_395984be-f0d4-45d4-af3e-c4355596bfd2;075602776;075618583;075612798;075602792;075605880;075618591;145492346;075599171;075598337;122341686;075659670;075617668;21726882X;075605899;265436885;270934669;07560275X;075598949;075658062;075659093;
rug-oai-pure.rug.nl-publications_3c0e5403-4346-4148-a8fd-56f2447b464f;07564634X;075647036;07565346X;402091841;161985726;31410884X;112506038;075675579;075639289;075661780;154645141;330668420;154055859;40911278X;075670976;148622968;113949340;075632950;189945850;075642700;
rug-oai-pure.rug.nl-publications_3d27d25f-68fd-480b-9081-b160b4421540;075658003;37834823X;075616513;370853911;07560289X;216028701;075688409;075647621;121655849;075665980;075660164;07564861X;075637162;075651378;075652021;075608510;075648547;075619806;227450655;075601419;
rug-oai-pure.rug.nl-publications_3ea7ec4f-4ce4-46e0-9899-2fb06e8c5532;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_3ed21fc9-186e-4332-b872-e5e4ba91a49d;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_3f161fa1-d16d-48ab-ab31-98035ddc2f46;37834823X;121655849;075619970;075660164;075658003;07560289X;370853911;075616513;075637162;07564861X;075652021;075600099;216028701;075605171;075601419;236400959;075651378;075620030;075662787;075688409;
rug-oai-pure.rug.nl-publications_3f416d35-fe15-447f-8f07-2c671f0d994e;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_4076d736-6635-4008-8e07-2ec37a92566d;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_40fd8dda-170a-4817-8b15-a434b62f0b16;075643170;075675579;135056829;075683199;075635844;256028389;113650795;202504859;153534613;332790002;075672294;07564634X;075637316;181903342;147907004;075613433;075688735;091372682;075633809;075690276;
rug-oai-pure.rug.nl-publications_414ada70-84b9-4a58-974e-b4f4cbbf3744;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_41624c08-767c-4492-bf70-6b563ff5f5cd;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_4166a441-4841-477b-9013-30cc2c30c0bf;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_431d2a57-3e66-4136-bfff-0198e09914d7;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_43551e4a-b714-4cce-9b1a-aa7cac18263f;07998746X;252310012;075648814;07565881X;07566013X;237183730;075662604;075659476;075609525;182795667;075628392;075660180;075604132;075660067;291024882;075666529;075658003;121655849;07566528X;075619970;
rug-oai-pure.rug.nl-publications_438dae57-6ebd-4741-af4f-c1f696dbf552;075670976;308017323;075655543;075637626;306652005;07564634X;075680114;330668420;075637022;07562723X;075636182;112195741;075614545;302482334;339596627;154643971;192752391;075645955;075643537;075642905;
rug-oai-pure.rug.nl-publications_4572cdc0-d130-48de-8093-d9fc84e277d7;075627965;075607816;075626888;07560826X;246139412;258321415;075636158;241425522;075656892;075628066;29153399X;075660539;286861046;22745944X;075621126;075658178;242197248;075599422;075663589;075663430;
rug-oai-pure.rug.nl-publications_4578f1a8-3b1e-4d61-9a54-109f320e4b81;075619784;075607514;075612127;075609975;075606003;07561975X;075619695;075685310;075658593;075625504;075599066;075619725;075614723;075604035;07567923X;075609630;075616513;158564022;075617234;075662787;
rug-oai-pure.rug.nl-publications_46a159c2-7507-4c30-8899-85bb8c002ff9;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_46cfdcca-ee60-472c-9ef5-bbe606cfc49c;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_47abb3b9-fd76-4add-911c-c708c502da14;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_486475f1-660a-4484-820f-6f0227dbf144;075662787;37834823X;075616513;216028701;075637162;075658003;370853911;075660164;07567923X;075614863;075614871;075647621;075652021;075601419;075614960;075619806;075600099;075599082;075626012;07564861X;
rug-oai-pure.rug.nl-publications_48eef9eb-e2b8-4035-a41d-6bfff0fb5f03;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_4da1df1e-5eaf-41a0-ac69-061022b42caf;075688409;075616513;075658003;37834823X;075647621;370853911;216028701;075614863;075637162;075619784;075619806;075607425;075614871;075660164;07560289X;075601419;121655849;075689863;075619822;075612127;
rug-oai-pure.rug.nl-publications_4db91a88-f171-44f0-8c70-06d03ca91797;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_4e4fe2a9-1000-4586-82a6-19d60a95fca0;15438125X;075599171;075617668;07565346X;265436885;078364027;075662981;075658895;075605775;07564634X;084007842;135056829;100235913;075636182;075655047;075652641;265238161;154055859;075652846;087723352;
rug-oai-pure.rug.nl-publications_506f49a5-bc54-4cd7-ae0e-0136e8509892;075603497;322916895;075660814;227555309;075648857;075599732;075600781;075665689;075658402;075635836;326697470;250582503;397738250;075607662;239541189;075604159;075603292;075660008;075660784;075663287;
rug-oai-pure.rug.nl-publications_50b64626-fca2-451b-924d-ebc84c1d3b89;369255208;126297290;075615622;075605074;15438125X;075625229;075599880;075604167;212687689;227580532;075663201;075663198;075622955;075624362;075598833;075599058;075612569;075653370;075599171;075614901;
rug-oai-pure.rug.nl-publications_50d17293-a9a2-4955-8f41-00173c10c379;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_510e1f23-deea-4c2b-907a-82d27d4febd2;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_51bf52a7-6d58-4e9f-a265-e5eb4e0f3ef5;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_5201b497-edcc-4398-b235-bd6f2885b751;075658895;07565685X;075615622;075656892;139111301;075660466;15438125X;258321415;075682656;242597815;242721591;075662981;075660474;265436885;075617668;075660490;075663430;230088244;075664062;075653370;
rug-oai-pure.rug.nl-publications_52b985ad-e9c6-4a50-8233-ccafeafa6f1d;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_52f2cdda-1c9a-4ba7-a9c0-50804feb1736;075623080;075623412;075609045;075651696;315396946;075603691;267179693;371085454;075613786;241546575;075628422;07560146X;075624613;07568473X;075684349;264121368;075656590;075619814;242721591;075663139;
rug-oai-pure.rug.nl-publications_56a14e97-d8df-4620-9418-c8243044d0bc;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_57f70c89-00b6-4f6a-bcfe-bce5c591eec2;135056829;07564634X;075611740;075635844;075643170;075646382;075670976;091372682;26292062X;311461115;075637626;29811531X;075639033;330668420;406393591;075636182;075643537;317419781;075660326;075611899;
rug-oai-pure.rug.nl-publications_58b394a0-60c6-4129-8178-a55dd634801d;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_59150359-935f-4049-a267-46e6b1788993;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_5924822f-4054-4459-bf90-8b0093c4b6fb;29153399X;277360307;075656892;22745944X;075664909;075658895;286861046;26164419X;075599201;258321415;075663430;292486073;07565685X;075600099;297128736;180964984;11559535X;075623080;075668904;07560938X;
rug-oai-pure.rug.nl-publications_59719252-4771-4d98-a974-180194117c79;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_5a2a8a63-b207-462a-a323-094737c2b331;170063852;075617609;075662787;37834823X;075616513;216028701;075617595;236400959;075637162;075658003;075605104;075663856;370853911;075660164;07567923X;075614863;165977477;393656896;241503647;075607522;
rug-oai-pure.rug.nl-publications_5a869ebe-1bcf-4b24-a839-3d8bf5565e85;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_5b8b201e-d642-4740-8a1e-91fe10022f0b;26292062X;135056829;113042000;330668420;075635844;192752391;075642905;075613433;075610906;189935790;075647796;08806851X;075640732;112506038;07564679X;091372682;302482334;075672294;07564455X;147907004;
rug-oai-pure.rug.nl-publications_5c0af4d5-3188-4581-8a15-211aebec95fe;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_5e229c4e-0a00-4948-b741-c90b026daeac;075658003;37834823X;075616513;075607514;07567923X;370853911;07560289X;075623269;075609630;075599066;216028701;075688409;075647621;121655849;07561975X;075625504;075606003;075665980;075662167;075660164;
rug-oai-pure.rug.nl-publications_5e505fea-0f6a-4c6f-835b-0160bc86ba54;189868236;075652021;075626012;075600099;292486073;216028701;075616513;075658895;075615622;075637162;075658003;075666529;075658046;075615193;102048169;075605902;075604094;075662787;07565685X;075656892;
rug-oai-pure.rug.nl-publications_60261f91-e2a9-438d-be4a-0fab8d008b3d;075666529;075666537;075652021;075625512;075637162;216028701;075605902;075626012;075600099;121655849;075612127;075614960;393656896;39092833X;075647621;07559904X;07567923X;075604094;075615193;075625504;
rug-oai-pure.rug.nl-publications_610fdbdd-7917-47b1-b7da-6a8e266b0887;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_6265612d-6337-47d5-844f-5bb48d63713b;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_62bae3ec-6e6e-4d3c-afdf-715761df08a0;075623080;075623412;075609045;075651696;315396946;075603691;267179693;371085454;075613786;241546575;075628422;07560146X;075624613;07568473X;075684349;264121368;075656590;075619814;242721591;075663139;
rug-oai-pure.rug.nl-publications_62e0fc24-7a92-4a16-aca8-c577dd3e5be8;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_6314d38f-84f0-4fb3-9ad7-7afc42d60475;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_634686d7-d3ab-4115-8e09-805e49c8e782;075658003;37834823X;075616513;370853911;07560289X;216028701;075688409;075647621;121655849;075665980;075660164;07564861X;075637162;075651378;075652021;075608510;075648547;075619806;227450655;075601419;
rug-oai-pure.rug.nl-publications_643fda8d-2456-4dcc-86a2-406bf1299760;37834823X;075660164;07560289X;075658003;370853911;075647621;216028701;075616513;075648547;075662787;075688409;075651378;075601419;075665980;075637162;075652021;075618818;075608510;075617250;07564861X;
rug-oai-pure.rug.nl-publications_646b11bd-fdb4-44cd-bd4b-f8a0cb9cbcc9;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_66b6b81f-234f-4aa0-980a-f624bd0fa163;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_66bbf5c2-8ea5-4e62-a44d-2773901c303a;075613433;085801585;135056829;075642727;075635844;323100147;075645955;075635909;075683725;075637626;302482334;075672294;327192917;154055859;075642026;075655543;118648764;075670976;07564634X;075642905;
rug-oai-pure.rug.nl-publications_66c59176-6576-47e6-ad46-df39d772bf86;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_67e2c651-c6cc-46eb-aa16-b17b3d35a63f;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_69400d7e-a8ba-4629-aa40-f079eea09798;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_6bfb5c6b-bc7f-43cd-ba49-e38591e0921e;075663775;075624168;252074610;075684365;075604809;176920315;07568893X;189186674;075661322;075622025;075607026;075662000;075622009;075622084;075621983;07565668X;075600382;075599503;075663325;075621991;
rug-oai-pure.rug.nl-publications_6cb6282a-02e6-475c-864b-e4052055cd97;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_6da283de-40bc-4a56-8a69-57050ab8252b;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
rug-oai-pure.rug.nl-publications_6ed8d584-2a0e-407a-b74f-e7ccf83592a5;075658275;341689351;075648571;075625008;392710404;075661926;276880447;075665352;291021573;157073491;17691028X;075613603;237183730;075688883;07561040X;260833924;328937495;075661179;075635224;075660776;
